   1	1	 293.55310	 2.04202	 156.63057
   2	1	 298.91358	 103.23409	 124.08357
   3	1	 358.64439	 86.57989	 359.66474
   4	1	 125.64131	 67.72512	 152.51257
   5	1	 259.47181	 4.06767	 273.88861
   6	1	 173.76414	 176.88455	 178.00765
   7	1	 89.08802	 90.45184	 135.20271
   8	1	 216.86032	 64.76409	 299.33655
   9	1	 269.97226	 89.57975	 89.33658
  10	1	 314.38385	 117.71147	 205.38490
  11	1	 169.80065	 2.31601	 103.05471
  12	1	 143.06490	 115.09210	 200.67617
  13	1	 237.13670	 142.67470	 215.25268
  14	1	 91.67681	 91.92082	 225.14897
  15	1	 324.05341	 134.36915	 358.95892
  16	1	 0.23556	 134.04314	 358.99029
  17	1	 273.24600	 92.57882	 134.79689
  18	1	 181.14487	 46.58952	 95.11445
  19	1	 89.99101	 90.37238	 225.96377
  20	1	 131.42646	 102.33995	 209.92881
  21	1	 212.32107	 135.49445	 1.16194
  22	1	 120.20319	 178.37995	 209.87171
  23	1	 139.53167	 178.75584	 229.72425
  24	1	 358.20798	 42.83172	 358.12012
  25	1	 142.13713	 128.58932	 2.63874
  26	1	 238.37474	 141.76898	 117.52052
  27	1	 210.28575	 119.23188	 151.19553
  28	1	 157.33251	 64.71678	 256.18090
  29	1	 304.98212	 74.89150	 327.94742
  30	1	 178.85107	 44.18186	 0.10672
  31	1	 36.72498	 43.50314	 358.04416
  32	1	 152.50794	 129.98314	 358.46631
  33	1	 359.64130	 135.91524	 181.93484
  34	1	 311.90637	 93.59202	 40.52638
  35	1	 270.62101	 36.61954	 133.68734
  36	1	 210.25463	 120.52086	 71.39010
  37	1	 88.73696	 90.14696	 314.05880
  38	1	 178.65058	 89.28709	 87.74377
  39	1	 94.14152	 34.91218	 40.77698
  40	1	 36.12402	 136.38783	 267.80286
  41	1	 359.19305	 46.80755	 94.13152
  42	1	 179.40048	 136.03564	 181.75136
  43	1	 337.48287	 127.46591	 293.43173
  44	1	 299.05484	 33.94907	 208.80262
  45	1	 265.58902	 36.94571	 314.24508
  46	1	 229.94140	 87.51161	 48.31129
  47	1	 316.14769	 40.27132	 263.63761
  48	1	 331.16180	 114.65937	 204.07128
  49	1	 117.69094	 135.06887	 67.49403
  50	1	 136.07162	 136.98438	 265.42302
  51	1	 89.93669	 88.64239	 136.39576
  52	1	 335.92512	 126.73057	 204.11418
  53	1	 137.86975	 67.77421	 62.35534
  54	1	 176.06767	 40.58193	 92.78579
  55	1	 359.71530	 39.50878	 271.89536
  56	1	 123.42559	 92.05047	 226.11535
  57	1	 88.11863	 89.81540	 315.26444
  58	1	 87.03071	 144.36787	 45.73797
  59	1	 358.36543	 47.03255	 355.44083
  60	1	 1.82448	 44.75167	 358.73773
  61	1	 41.21277	 141.57888	 357.44172
  62	1	 314.40331	 74.51326	 143.69852
  63	1	 213.58271	 139.86250	 4.39706
  64	1	 147.58626	 40.82308	 88.17812
  65	1	 270.64833	 89.42835	 2.49753
  66	1	 149.76151	 137.19774	 83.84211
  67	1	 239.06939	 81.67970	 315.49139
  68	1	 264.20753	 143.81829	 224.71853
  69	1	 322.44875	 62.19463	 151.69250
  70	1	 139.11916	 114.94978	 300.97877
  71	1	 220.54749	 135.85085	 274.64446
  72	1	 226.20854	 111.20107	 60.80355
  73	1	 215.10999	 64.83628	 206.59632
