   1	1	 357.56330	 137.20363	 272.34360
   2	1	 176.78293	 47.47277	 358.46670
   3	1	 39.20751	 112.92935	 61.61919
   4	1	 49.14390	 88.22202	 40.41570
   5	1	 0.21432	 43.57973	 359.11559
   6	1	 41.44363	 66.59869	 210.08649
   7	1	 32.24776	 137.06068	 176.73031
   8	1	 137.10400	 64.40236	 335.24715
   9	1	 359.62459	 47.27790	 178.22007
  10	1	 212.20402	 41.56840	 277.08887
  11	1	 1.84565	 48.18775	 0.55073
  12	1	 83.04090	 86.95556	 43.85613
  13	1	 35.36796	 136.97850	 271.65738
  14	1	 177.94103	 41.87444	 87.94411
  15	1	 40.53335	 137.13741	 85.18725
  16	1	 359.98916	 136.78429	 175.58510
  17	1	 269.68951	 94.79561	 225.29221
  18	1	 357.94918	 46.49971	 181.64884
  19	1	 179.43017	 43.73931	 359.47310
  20	1	 358.09039	 40.96507	 85.39222
  21	1	 269.68027	 90.28714	 135.26434
  22	1	 178.04253	 48.18899	 92.37603
  23	1	 271.80739	 90.75060	 226.74759
  24	1	 302.83842	 88.52154	 134.64624
  25	1	 267.75421	 91.30278	 133.78753
  26	1	 331.06992	 133.22720	 4.33614
  27	1	 180.06436	 137.44434	 179.95218
  28	1	 182.51745	 42.18350	 271.31662
  29	1	 2.12995	 46.43963	 91.05185
  30	1	 359.24230	 44.02096	 1.82674
  31	1	 93.29172	 89.81689	 43.52377
  32	1	 271.13631	 34.61292	 225.97463
  33	1	 175.28197	 134.20520	 2.75612
  34	1	 57.74702	 85.95842	 224.28066
  35	1	 177.69675	 46.42796	 179.73258
  36	1	 89.30444	 91.58028	 314.44626
  37	1	 322.45683	 133.78982	 88.90473
  38	1	 272.32646	 89.39281	 132.56342
  39	1	 268.44258	 90.25983	 317.03685
  40	1	 91.39245	 90.32319	 45.26043
  41	1	 179.41145	 133.02894	 88.68245
  42	1	 359.85379	 44.00742	 359.53890
  43	1	 359.64081	 48.65104	 91.11256
  44	1	 92.32286	 89.25878	 130.76660
  45	1	 216.97502	 65.67779	 115.34754
  46	1	 138.64732	 112.66338	 292.47043
  47	1	 4.88141	 133.56193	 87.39279
  48	1	 215.17404	 118.13415	 333.66688
  49	1	 327.78384	 132.24609	 270.28306
  50	1	 269.86026	 90.24760	 314.13514
  51	1	 359.90644	 45.32747	 89.70645
  52	1	 182.11512	 134.60561	 90.81678
  53	1	 358.55586	 47.16593	 267.23885
  54	1	 273.00771	 91.42754	 314.93783
  55	1	 357.25428	 137.67628	 267.49157
  56	1	 136.19890	 65.03522	 153.86326
  57	1	 31.08188	 48.37847	 269.72266
  58	1	 0.04286	 136.04452	 177.94396
  59	1	 177.52636	 136.11116	 91.39152
  60	1	 0.45492	 134.32004	 268.68496
  61	1	 272.25843	 88.08799	 45.90440
  62	1	 0.40810	 135.30172	 182.17470
  63	1	 320.04434	 69.35140	 246.01678
  64	1	 223.02543	 66.98811	 111.87631
  65	1	 177.65808	 134.82637	 175.78659
  66	1	 91.12785	 33.45290	 223.25748
  67	1	 269.90129	 35.77578	 133.36413
  68	1	 184.51481	 46.47996	 268.21390
  69	1	 139.35131	 131.65803	 270.53115
  70	1	 178.87222	 133.59487	 180.81513
  71	1	 358.71004	 135.07437	 359.23860
  72	1	 1.62491	 41.98018	 3.00538
  73	1	 354.95127	 50.14193	 181.24611
  74	1	 137.95750	 112.53714	 204.23267
  75	1	 270.76320	 89.21781	 45.77016
  76	1	 142.24850	 44.47544	 87.19994
  77	1	 178.55790	 44.35519	 2.82594
  78	1	 270.58846	 89.04997	 44.67076
  79	1	 56.80650	 85.07350	 228.95794
  80	1	 217.86667	 116.08038	 328.48460
  81	1	 308.81851	 89.20635	 312.10342
  82	1	 143.00218	 48.45416	 1.65309
  83	1	 270.44857	 88.18806	 43.78211
  84	1	 179.99383	 48.53002	 272.72798
  85	1	 1.99012	 137.04388	 359.46433
  86	1	 86.61648	 92.11532	 135.89566
  87	1	 1.57088	 44.16510	 358.83012
  88	1	 214.46644	 44.39828	 275.29323
  89	1	 182.81959	 137.18584	 2.83781
  90	1	 180.70732	 133.57462	 359.84318
  91	1	 268.17450	 34.55408	 314.88735
  92	1	 217.39373	 65.55813	 206.03662
  93	1	 150.15438	 46.29773	 354.78777
  94	1	 35.25983	 136.58909	 87.42586
  95	1	 175.86325	 45.52648	 358.65733
  96	1	 180.37707	 132.23322	 91.79236
  97	1	 177.24503	 48.19461	 179.61817
  98	1	 182.94096	 40.57285	 88.12953
  99	1	 85.80454	 89.77980	 43.78276
 100	1	 1.93161	 136.69813	 270.79471
 101	1	 358.91921	 44.67007	 268.05490
 102	1	 180.46939	 133.85488	 182.83716
 103	1	 180.44371	 47.79699	 87.70905
 104	1	 5.83857	 136.68744	 177.53433
 105	1	 178.98313	 129.87927	 0.49089
 106	1	 308.72789	 92.85660	 223.71459
 107	1	 54.78580	 94.89149	 230.79535
 108	1	 234.68246	 93.24744	 130.68320
 109	1	 268.66818	 87.53496	 315.19799
 110	1	 177.51794	 43.28336	 175.53606
 111	1	 88.38668	 89.63423	 313.42965
 112	1	 0.44559	 136.20126	 265.97556
 113	1	 359.82591	 135.46316	 90.46691
 114	1	 3.71544	 45.09933	 270.25170
 115	1	 36.34243	 110.87553	 66.67075
 116	1	 215.18803	 47.13690	 90.97087
 117	1	 235.44253	 88.65000	 314.26402
 118	1	 177.55829	 134.07385	 90.80142
 119	1	 180.10020	 45.20393	 356.41079
 120	1	 1.80269	 132.98944	 270.00321
 121	1	 182.77415	 132.85739	 90.56413
 122	1	 86.94527	 89.22264	 135.11968
 123	1	 270.28276	 143.31605	 226.15363
 124	1	 92.53419	 92.08659	 313.23321
 125	1	 91.79237	 88.38277	 46.49794
 126	1	 39.35340	 115.25707	 159.14171
 127	1	 359.71089	 43.61993	 359.30157
 128	1	 90.57687	 88.04713	 137.04076
 129	1	 357.26883	 135.92109	 358.90695
 130	1	 0.47732	 48.74926	 87.82766
 131	1	 55.61302	 89.68576	 127.74189
 132	1	 271.51157	 36.22481	 46.10181
 133	1	 359.18788	 45.42789	 271.78945
 134	1	 183.48664	 136.59809	 89.74604
 135	1	 216.45445	 137.14008	 89.79120
 136	1	 180.97273	 42.08333	 359.98765
 137	1	 89.17992	 90.81006	 40.34538
 138	1	 87.29132	 93.30391	 48.52104
 139	1	 140.23536	 112.06176	 295.37313
 140	1	 321.36676	 115.27307	 299.25043
 141	1	 90.37381	 92.15144	 223.72369
 142	1	 1.58240	 47.93327	 93.34822
 143	1	 177.38790	 46.72677	 86.81729
 144	1	 143.09089	 64.65557	 242.58025
 145	1	 178.59979	 45.45633	 2.49212
 146	1	 33.59741	 140.22041	 0.43236
 147	1	 175.00360	 47.24923	 89.92614
 148	1	 30.64782	 40.67004	 90.84393
 149	1	 216.58622	 68.09165	 294.49814
 150	1	 36.65372	 114.11691	 328.83997
 151	1	 268.39538	 142.94377	 47.91008
 152	1	 3.86746	 42.07913	 271.87437
 153	1	 1.17235	 43.42680	 89.80453
 154	1	 172.76651	 43.52218	 180.13549
 155	1	 0.85681	 134.63230	 89.52522
 156	1	 179.38616	 135.45940	 178.00782
 157	1	 2.27022	 137.25518	 88.70625
 158	1	 265.75554	 89.97962	 229.31655
 159	1	 212.20548	 139.93569	 88.97770
 160	1	 141.64440	 61.95013	 331.68915
 161	1	 143.48873	 38.62121	 357.91894
 162	1	 39.70089	 69.21476	 118.33953
 163	1	 40.59891	 66.97733	 293.34412
 164	1	 323.91993	 130.74232	 87.02021
 165	1	 36.77292	 67.39586	 22.22150
 166	1	 143.22067	 37.89624	 88.74573
 167	1	 180.82584	 134.05938	 1.17634
 168	1	 358.34287	 46.02452	 180.97804
 169	1	 178.28012	 42.55678	 93.80308
 170	1	 330.22340	 133.70919	 267.47930
 171	1	 180.59714	 45.61424	 179.52189
 172	1	 1.79178	 47.83990	 359.43092
 173	1	 88.64104	 35.64152	 317.01439
 174	1	 146.70607	 46.24013	 273.65381
 175	1	 270.59247	 88.35097	 46.37827
 176	1	 178.15737	 137.66210	 3.58035
 177	1	 139.53241	 49.29826	 267.63073
 178	1	 140.90270	 113.32863	 113.45577
 179	1	 357.83357	 137.39784	 175.59447
 180	1	 147.66898	 43.99686	 263.46036
 181	1	 179.16358	 139.72692	 93.22586
 182	1	 1.03001	 134.37587	 267.39800
 183	1	 183.94936	 135.20620	 273.96414
 184	1	 319.93560	 61.13805	 334.33741
 185	1	 320.43113	 113.67206	 27.71507
 186	1	 177.03971	 132.36789	 91.04335
 187	1	 143.03137	 136.49548	 180.29978
 188	1	 88.42897	 88.09448	 312.79323
 189	1	 95.20848	 90.27450	 227.78397
 190	1	 37.40364	 62.83445	 298.75891
 191	1	 1.50311	 45.04669	 274.25349
 192	1	 269.25390	 89.11318	 136.17474
 193	1	 321.53937	 111.43782	 294.47145
 194	1	 180.76567	 48.76642	 0.75609
 195	1	 307.56782	 89.73709	 131.28443
 196	1	 91.28708	 90.79686	 46.24171
 197	1	 179.74765	 48.30935	 0.24990
 198	1	 1.40307	 137.73294	 92.09620
 199	1	 1.80910	 132.61537	 266.63602
 200	1	 182.33982	 46.87028	 91.39000
 201	1	 0.54890	 134.58291	 272.86827
 202	1	 143.61856	 136.13207	 357.76499
 203	1	 2.16868	 45.83547	 177.84355
 204	1	 148.26248	 45.69977	 86.73984
 205	1	 36.17740	 134.91306	 358.62846
 206	1	 325.37840	 136.13402	 173.78255
 207	1	 96.55501	 92.20404	 220.95933
